            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2462240.426388889, A.D. 2029-Apr-13 22:14:00.0000, -8.391914581984282E+03,  3.763753585863324E+04,  9.036287289096272E+03,  6.495167625596189E+00,  2.996084507556780E+00,  1.756619152272074E+00,
2462240.427083333, A.D. 2029-Apr-13 22:15:00.0000, -8.002109380066395E+03,  3.781686683073570E+04,  9.141579959520677E+03,  6.498309685583669E+00,  2.981623914811991E+00,  1.753134816235075E+00,
2462240.427777778, A.D. 2029-Apr-13 22:16:00.0000, -7.612120930433273E+03,  3.799533189153641E+04,  9.246663275517423E+03,  6.501276215559106E+00,  2.967221471842976E+00,  1.749640903096977E+00,
2462240.428472222, A.D. 2029-Apr-13 22:17:00.0000, -7.221959703654051E+03,  3.817293465000801E+04,  9.351536704004111E+03,  6.504069276915443E+00,  2.952881155337901E+00,  1.746138794785653E+00,
2462240.429166667, A.D. 2029-Apr-13 22:18:00.0000, -6.831636043250561E+03,  3.834967894970910E+04,  9.456199794227839E+03,  6.506691041110335E+00,  2.938606808705915E+00,  1.742629852852934E+00,
2462240.429861111, A.D. 2029-Apr-13 22:19:00.0000, -6.441160159289837E+03,  3.852556886074584E+04,  9.560652176475329E+03,  6.509143782960635E+00,  2.924402139687544E+00,  1.739115416852159E+00,
2462240.430555556, A.D. 2029-Apr-13 22:20:00.0000, -6.050542122423649E+03,  3.870060867156793E+04,  9.664893560700553E+03,  6.511429873912208E+00,  2.910270718381018E+00,  1.735596802826280E+00,
2462240.431250000, A.D. 2029-Apr-13 22:21:00.0000, -5.659791858255863E+03,  3.887480288065910E+04,  9.768923735096572E+03,  6.513551775310233E+00,  2.896215975672583E+00,  1.732075301905484E+00,
2462240.431944444, A.D. 2029-Apr-13 22:22:00.0000, -5.268919142365456E+03,  3.904815618816778E+04,  9.872742564510609E+03,  6.515512031694486E+00,  2.882241202061028E+00,  1.728552179016225E+00,
2462240.432638889, A.D. 2029-Apr-13 22:23:00.0000, -4.877933594316244E+03,  3.922067348646263E+04,  9.976349988963893E+03,  6.517313264143784E+00,  2.868349546854677E+00,  1.725028671698735E+00,
2462240.433333333, A.D. 2029-Apr-13 22:24:00.0000, -4.486844676673412E+03,  3.939235985549480E+04,  1.007974602168321E+04,  6.518958163682489E+00,  2.854544017780709E+00,  1.721505989045633E+00,
2462240.434027778, A.D. 2029-Apr-13 22:25:00.0000, -4.095661686331034E+03,  3.956322054856410E+04,  1.018293074775633E+04,  6.520449484790639E+00,  2.840827480856891E+00,  1.717985310727521E+00,
2462240.434722222, A.D. 2029-Apr-13 22:26:00.0000, -3.704393753916025E+03,  3.973326098766488E+04,  1.028590432206921E+04,  6.521790039006213E+00,  2.827202660690263E+00,  1.714467786147954E+00,
2462240.435416667, A.D. 2029-Apr-13 22:27:00.0000, -3.313049839794636E+03,  3.990248675399239E+04,  1.038866696756287E+04,  6.522982688660894E+00,  2.813672141051195E+00,  1.710954533692825E+00,
2462240.436111111, A.D. 2029-Apr-13 22:28:00.0000, -2.921638731300831E+03,  4.007090357961066E+04,  1.049121897330347E+04,  6.524030340753468E+00,  2.800238365759649E+00,  1.707446640084772E+00,
2462240.436805556, A.D. 2029-Apr-13 22:29:00.0000, -2.530169039994478E+03,  4.023851733900976E+04,  1.059356069265311E+04,  6.524935940977290E+00,  2.786903639857533E+00,  1.703945159837829E+00,
2462240.437500000, A.D. 2029-Apr-13 22:30:00.0000, -2.138649199843407E+03,  4.040533404085878E+04,  1.069569254121769E+04,  6.525702467915263E+00,  2.773670131048513E+00,  1.700451114809273E+00,
2462240.438194444, A.D. 2029-Apr-13 22:31:00.0000, -1.747087465256453E+03,  4.057135981984981E+04,  1.079761499492996E+04,  6.526332927411797E+00,  2.760539871388134E+00,  1.696965493845179E+00,
2462240.438888889, A.D. 2029-Apr-13 22:32:00.0000, -1.355491909414530E+03,  4.073660092852133E+04,  1.089932858808465E+04,  6.526830347131087E+00,  2.747514759205487E+00,  1.693489252516188E+00,
2462240.439583333, A.D. 2029-Apr-13 22:33:00.0000, -9.638704234957695E+02,  4.090106372936128E+04,  1.100083391128880E+04,  6.527197771312814E+00,  2.734596561238444E+00,  1.690023312939930E+00,
2462240.440277778, A.D. 2029-Apr-13 22:34:00.0000, -5.722307156622410E+02,  4.106475468701578E+04,  1.110213160946796E+04,  6.527438255727990E+00,  2.721786914965567E+00,  1.686568563686116E+00,
2462240.440972222, A.D. 2029-Apr-13 22:35:00.0000, -1.805803104043007E+02,  4.122768036054021E+04,  1.120322237985789E+04,  6.527554862843315E+00,  2.709087331114660E+00,  1.683125859759858E+00,
2462240.441666667, A.D. 2029-Apr-13 22:36:00.0000,  2.110734515786171E+02,  4.138984739586747E+04,  1.130410696999158E+04,  6.527550657197230E+00,  2.696499196333074E+00,  1.679696022659832E+00,
2462240.442361111, A.D. 2029-Apr-13 22:37:00.0000,  6.027234134078026E+02,  4.155126251851307E+04,  1.140478617568912E+04,  6.527428700990052E+00,  2.684023776001033E+00,  1.676279840506250E+00,
2462240.443055556, A.D. 2029-Apr-13 22:38:00.0000,  9.943626017868519E+02,  4.171193252633596E+04,  1.150526083906393E+04,  6.527192049892177E+00,  2.671662217172060E+00,  1.672878068235133E+00,
2462240.443750000, A.D. 2029-Apr-13 22:39:00.0000,  1.385984226405621E+03,  4.187186428254748E+04,  1.160553184653930E+04,  6.526843749068817E+00,  2.659415551625226E+00,  1.669491427854496E+00,
2462240.444444444, A.D. 2029-Apr-13 22:40:00.0000,  1.777581679284573E+03,  4.203106470890954E+04,  1.170560012685178E+04,  6.526386829422680E+00,  2.647284699011606E+00,  1.666120608757523E+00,
2462240.445138889, A.D. 2029-Apr-13 22:41:00.0000,  2.169148533791304E+03,  4.218954077903009E+04,  1.180546664916681E+04,  6.525824304053105E+00,  2.635270470082484E+00,  1.662766268089633E+00,
2462240.445833333, A.D. 2029-Apr-13 22:42:00.0000,  2.560678543478251E+03,  4.234729951201195E+04,  1.190513242111007E+04,  6.525159164930063E+00,  2.623373569983322E+00,  1.659429031164247E+00,
2462240.446527778, A.D. 2029-Apr-13 22:43:00.0000,  2.952165640622377E+03,  4.250434796617581E+04,  1.200459848687633E+04,  6.524394379780004E+00,  2.611594601601073E+00,  1.656109491924089E+00,
2462240.447222222, A.D. 2029-Apr-13 22:44:00.0000,  3.343603934943676E+03,  4.266069323301962E+04,  1.210386592537801E+04,  6.523532889180812E+00,  2.599934068950982E+00,  1.652808213443260E+00,
2462240.447916667, A.D. 2029-Apr-13 22:45:00.0000,  3.734987711459398E+03,  4.281634243143385E+04,  1.220293584838416E+04,  6.522577603861173E+00,  2.588392380592384E+00,  1.649525728467099E+00,
2462240.448611111, A.D. 2029-Apr-13 22:46:00.0000,  4.126311429053545E+03,  4.297130270200750E+04,  1.230180939873799E+04,  6.521531402200958E+00,  2.576969853059060E+00,  1.646262539984773E+00,
2462240.449305556, A.D. 2029-Apr-13 22:47:00.0000,  4.517569718211889E+03,  4.312558120166443E+04,  1.240048774860568E+04,  6.520397127927337E+00,  2.565666714296923E+00,  1.643019121832363E+00,
2462240.450000000, A.D. 2029-Apr-13 22:48:00.0000,  4.908757379084826E+03,  4.327918509844839E+04,  1.249897209769331E+04,  6.519177588000154E+00,  2.554483107096530E+00,  1.639795919322051E+00,
2462240.450694445, A.D. 2029-Apr-13 22:49:00.0000,  5.299869378864765E+03,  4.343212156646243E+04,  1.259726367159565E+04,  6.517875550682742E+00,  2.543419092512129E+00,  1.636593349894297E+00,
2462240.451388889, A.D. 2029-Apr-13 22:50:00.0000,  5.690900849759579E+03,  4.358439778113980E+04,  1.269536372015980E+04,  6.516493743790628E+00,  2.532474653258798E+00,  1.633411803789905E+00,
2462240.452083333, A.D. 2029-Apr-13 22:51:00.0000,  6.081847086429596E+03,  4.373602091459821E+04,  1.279327351581655E+04,  6.515034853112743E+00,  2.521649697078796E+00,  1.630251644738647E+00,
2462240.452777778, A.D. 2029-Apr-13 22:52:00.0000,  6.472703543335199E+03,  4.388699813126611E+04,  1.289099435203349E+04,  6.513501520998437E+00,  2.510944060071165E+00,  1.627113210661880E+00,
2462240.453472222, A.D. 2029-Apr-13 22:53:00.0000,  6.863465832054615E+03,  4.403733658363901E+04,  1.298852754186191E+04,  6.511896345103224E+00,  2.500357509977006E+00,  1.623996814386048E+00,
2462240.454166667, A.D. 2029-Apr-13 22:54:00.0000,  7.254129718869925E+03,  4.418704340833101E+04,  1.308587441630298E+04,  6.510221877287290E+00,  2.489889749414936E+00,  1.620902744364809E+00,
2462240.454861111, A.D. 2029-Apr-13 22:55:00.0000,  7.644691121608019E+03,  4.433612572225479E+04,  1.318303632300798E+04,  6.508480622659592E+00,  2.479540419061312E+00,  1.617831265407037E+00,
2462240.455555555, A.D. 2029-Apr-13 22:56:00.0000,  8.035146107017994E+03,  4.448459061895373E+04,  1.328001462482325E+04,  6.506675038760710E+00,  2.469309100770359E+00,  1.614782619408676E+00,
2462240.456250000, A.D. 2029-Apr-13 22:57:00.0000,  8.425490887880325E+03,  4.463244516518668E+04,  1.337681069841244E+04,  6.504807534877752E+00,  2.459195320630112E+00,  1.611757026086068E+00,
2462240.456944444, A.D. 2029-Apr-13 22:58:00.0000,  8.815721820026636E+03,  4.477969639773035E+04,  1.347342593298733E+04,  6.502880471484094E+00,  2.449198551950447E+00,  1.608754683709230E+00,
2462240.457638889, A.D. 2029-Apr-13 22:59:00.0000,  9.205835399508476E+03,  4.492635132019836E+04,  1.356986172903962E+04,  6.500896159798343E+00,  2.439318218180023E+00,  1.605775769832481E+00,
2462240.458333333, A.D. 2029-Apr-13 23:00:00.0000,  9.595828259468079E+03,  4.507241690020578E+04,  1.366611949710157E+04,  6.498856861454838E+00,  2.429553695749346E+00,  1.602820442021370E+00,
2462240.459027778, A.D. 2029-Apr-13 23:01:00.0000,  9.985697167396545E+03,  4.521790006662983E+04,  1.376220065657863E+04,  6.496764788279327E+00,  2.419904316838014E+00,  1.599888838574276E+00,
2462240.459722222, A.D. 2029-Apr-13 23:02:00.0000,  1.037543902179599E+04,  4.536280770698370E+04,  1.385810663461827E+04,  6.494622102163992E+00,  2.410369372063896E+00,  1.596981079236859E+00,
2462240.460416667, A.D. 2029-Apr-13 23:03:00.0000,  1.076505084958673E+04,  4.550714666506401E+04,  1.395383886501051E+04,  6.492430915035236E+00,  2.400948113093230E+00,  1.594097265908712E+00,
2462240.461111111, A.D. 2029-Apr-13 23:04:00.0000,  1.115452980279922E+04,  4.565092373864442E+04,  1.404939878715757E+04,  6.490193288908017E+00,  2.391639755170196E+00,  1.591237483340289E+00,
2462240.461805556, A.D. 2029-Apr-13 23:05:00.0000,  1.154387315574288E+04,  4.579414567739526E+04,  1.414478784500264E+04,  6.487911236021192E+00,  2.382443479565416E+00,  1.588401799819577E+00,
2462240.462500000, A.D. 2029-Apr-13 23:06:00.0000,  1.193307830187678E+04,  4.593681918089330E+04,  1.424000748616696E+04,  6.485586719047923E+00,  2.373358435943109E+00,  1.585590267847607E+00,
2462240.463194444, A.D. 2029-Apr-13 23:07:00.0000,  1.232214275103807E+04,  4.607895089680870E+04,  1.433505916093320E+04,  6.483221651375596E+00,  2.364383744646518E+00,  1.582802924801524E+00,
2462240.463888889, A.D. 2029-Apr-13 23:08:00.0000,  1.271106412699819E+04,  4.622054741823025E+04,  1.442994432145202E+04,  6.480817897449153E+00,  2.355518498896232E+00,  1.580039793583351E+00,
2462240.464583333, A.D. 2029-Apr-13 23:09:00.0000,  1.309984016200900E+04,  4.636161528603280E+04,  1.452466442064666E+04,  6.478377273179625E+00,  2.346761766935673E+00,  1.577300883263719E+00,
2462240.465277778, A.D. 2029-Apr-13 23:10:00.0000,  1.348846869772673E+04,  4.650216098151110E+04,  1.461922091178067E+04,  6.475901546394022E+00,  2.338112594039251E+00,  1.574586189693904E+00,
2462240.465972222, A.D. 2029-Apr-13 23:11:00.0000,  1.387694767993689E+04,  4.664219092903260E+04,  1.471361524742146E+04,  6.473392437348414E+00,  2.329570004498272E+00,  1.571895696121310E+00,
2462240.466666667, A.D. 2029-Apr-13 23:12:00.0000,  1.426527515605092E+04,  4.678171149388314E+04,  1.480784887874209E+04,  6.470851619278745E+00,  2.321133003498661E+00,  1.569229373780816E+00,
2462240.467361111, A.D. 2029-Apr-13 23:13:00.0000,  1.465344927257299E+04,  4.692072898103806E+04,  1.490192325489680E+04,  6.468280718994610E+00,  2.312800578927722E+00,  1.566587182472957E+00,
2462240.468055556, A.D. 2029-Apr-13 23:14:00.0000,  1.504146827229857E+04,  4.705924963437334E+04,  1.499583982225055E+04,  6.465681317509198E+00,  2.304571703104039E+00,  1.563969071126446E+00,
2462240.468750000, A.D. 2029-Apr-13 23:15:00.0000,  1.542933049142361E+04,  4.719727963561103E+04,  1.508960002380082E+04,  6.463054950702496E+00,  2.296445334432748E+00,  1.561374978345147E+00,
2462240.469444444, A.D. 2029-Apr-13 23:16:00.0000,  1.581703435689211E+04,  4.733482510362850E+04,  1.518320529859598E+04,  6.460403110013800E+00,  2.288420418987347E+00,  1.558804832939296E+00,
2462240.470138889, A.D. 2029-Apr-13 23:17:00.0000,  1.620457838404179E+04,  4.747189209369713E+04,  1.527665708110307E+04,  6.457727243159885E+00,  2.280495892019650E+00,  1.556258554440867E+00,
2462240.470833333, A.D. 2029-Apr-13 23:18:00.0000,  1.659196117365360E+04,  4.760848659699685E+04,  1.536995680068739E+04,  6.455028754875583E+00,  2.272670679399895E+00,  1.553736053603132E+00,
2462240.471527778, A.D. 2029-Apr-13 23:19:00.0000,  1.697918140947819E+04,  4.774461453992442E+04,  1.546310588114099E+04,  6.452309007674170E+00,  2.264943698988117E+00,  1.551237232884386E+00,
2462240.472222222, A.D. 2029-Apr-13 23:20:00.0000,  1.736623785576224E+04,  4.788028178378299E+04,  1.555610574013507E+04,  6.449569322623946E+00,  2.257313861939378E+00,  1.548761986915954E+00,
2462240.472916667, A.D. 2029-Apr-13 23:21:00.0000,  1.775312935501337E+04,  4.801549412438558E+04,  1.564895778881128E+04,  6.446810980139306E+00,  2.249780073943927E+00,  1.546310202954592E+00,
2462240.473611111, A.D. 2029-Apr-13 23:22:00.0000,  1.813985482507944E+04,  4.815025729171723E+04,  1.574166343133944E+04,  6.444035220782265E+00,  2.242341236404847E+00,  1.543881761319402E+00,
2462240.474305556, A.D. 2029-Apr-13 23:23:00.0000,  1.852641325721145E+04,  4.828457694978299E+04,  1.583422406449217E+04,  6.441243246073647E+00,  2.234996247554571E+00,  1.541476535813411E+00,
2462240.475000000, A.D. 2029-Apr-13 23:24:00.0000,  1.891280371356010E+04,  4.841845869636737E+04,  1.592664107731468E+04,  6.438436219310598E+00,  2.227744003512646E+00,  1.539094394130152E+00,
2462240.475694444, A.D. 2029-Apr-13 23:25:00.0000,  1.929902532500029E+04,  4.855190806302673E+04,  1.601891585071397E+04,  6.435615266388925E+00,  2.220583399286040E+00,  1.536735198245232E+00,
2462240.476388889, A.D. 2029-Apr-13 23:26:00.0000,  1.968507728877664E+04,  4.868493051501414E+04,  1.611104975715434E+04,  6.432781476628392E+00,  2.213513329714801E+00,  1.534398804793395E+00,
2462240.477083333, A.D. 2029-Apr-13 23:27:00.0000,  2.007095886647701E+04,  4.881753145124341E+04,  1.620304416036849E+04,  6.429935903598608E+00,  2.206532690363811E+00,  1.532085065431112E+00,
2462240.477777778, A.D. 2029-Apr-13 23:28:00.0000,  2.045666938188672E+04,  4.894971620444577E+04,  1.629490041502570E+04,  6.427079565944620E+00,  2.199640378363607E+00,  1.529793827185143E+00,
2462240.478472222, A.D. 2029-Apr-13 23:29:00.0000,  2.084220821878314E+04,  4.908149004124072E+04,  1.638661986650209E+04,  6.424213448209999E+00,  2.192835293202458E+00,  1.527524932787475E+00,
2462240.479166667, A.D. 2029-Apr-13 23:30:00.0000,  2.122757481911778E+04,  4.921285816225722E+04,  1.647820385061695E+04,  6.421338501656885E+00,  2.186116337469036E+00,  1.525278220996431E+00,
2462240.479861111, A.D. 2029-Apr-13 23:31:00.0000,  2.161276868078113E+04,  4.934382570247811E+04,  1.656965369337795E+04,  6.418455645080776E+00,  2.179482417551371E+00,  1.523053526904968E+00,
2462240.480555556, A.D. 2029-Apr-13 23:32:00.0000,  2.199778935605288E+04,  4.947439773134342E+04,  1.666097071082655E+04,  6.415565765619617E+00,  2.172932444290362E+00,  1.520850682235933E+00,
2462240.481250000, A.D. 2029-Apr-13 23:33:00.0000,  2.238263644930720E+04,  4.960457925308857E+04,  1.675215620880626E+04,  6.412669719555719E+00,  2.166465333591900E+00,  1.518669515624874E+00,
2462240.481944445, A.D. 2029-Apr-13 23:34:00.0000,  2.276730961558223E+04,  4.973437520708788E+04,  1.684321148278111E+04,  6.409768333109865E+00,  2.160080006998480E+00,  1.516509852890739E+00,
2462240.482638889, A.D. 2029-Apr-13 23:35:00.0000,  2.315180855843425E+04,  4.986379046820084E+04,  1.693413781769780E+04,  6.406862403226446E+00,  2.153775392221855E+00,  1.514371517294689E+00,
2462240.483333333, A.D. 2029-Apr-13 23:36:00.0000,  2.353613302847743E+04,  4.999282984711483E+04,  1.702493648782082E+04,  6.403952698349057E+00,  2.147550423638851E+00,  1.512254329787374E+00,
2462240.484027778, A.D. 2029-Apr-13 23:37:00.0000,  2.392028282150626E+04,  5.012149809082732E+04,  1.711560875660864E+04,  6.401039959185773E+00,  2.141404042751702E+00,  1.510158109245266E+00,
2462240.484722222, A.D. 2029-Apr-13 23:38:00.0000,  2.430425777712464E+04,  5.024979988302899E+04,  1.720615587660452E+04,  6.398124899463470E+00,  2.135335198614287E+00,  1.508082672695883E+00,
2462240.485416667, A.D. 2029-Apr-13 23:39:00.0000,  2.468805777677894E+04,  5.037773984457766E+04,  1.729657908931215E+04,  6.395208206670786E+00,  2.129342848226465E+00,  1.506027835532798E+00,
2462240.486111111, A.D. 2029-Apr-13 23:40:00.0000,  2.507168274250627E+04,  5.050532253402386E+04,  1.738687962513435E+04,  6.392290542789045E+00,  2.123425956897312E+00,  1.503993411720438E+00,
2462240.486805555, A.D. 2029-Apr-13 23:41:00.0000,  2.545513263520598E+04,  5.063255244809316E+04,  1.747705870324917E+04,  6.389372545010911E+00,  2.117583498578910E+00,  1.501979213989007E+00,
2462240.487500000, A.D. 2029-Apr-13 23:42:00.0000,  2.583840745344758E+04,  5.075943402221766E+04,  1.756711753156220E+04,  6.386454826446228E+00,  2.111814456172519E+00,  1.499985054020189E+00,
2462240.488194444, A.D. 2029-Apr-13 23:43:00.0000,  2.622150723174214E+04,  5.088597163104218E+04,  1.765705730669418E+04,  6.383537976814909E+00,  2.106117821807450E+00,  1.498010742623321E+00,
2462240.488888889, A.D. 2029-Apr-13 23:44:00.0000,  2.660443203935027E+04,  5.101216958906404E+04,  1.774687921384571E+04,  6.380622563126749E+00,  2.100492597095410E+00,  1.496056089903137E+00,
2462240.489583333, A.D. 2029-Apr-13 23:45:00.0000,  2.698718197891116E+04,  5.113803215114788E+04,  1.783658442684206E+04,  6.377709130347487E+00,  2.094937793360088E+00,  1.494120905418768E+00,
2462240.490277778, A.D. 2029-Apr-13 23:46:00.0000,  2.736975718507171E+04,  5.126356351315277E+04,  1.792617410804400E+04,  6.374798202051446E+00,  2.089452431844345E+00,  1.492204998334631E+00,
2462240.490972222, A.D. 2029-Apr-13 23:47:00.0000,  2.775215782332420E+04,  5.138876781247686E+04,  1.801564940836747E+04,  6.371890281060468E+00,  2.084035543895585E+00,  1.490308177563442E+00,
2462240.491666667, A.D. 2029-Apr-13 23:48:00.0000,  2.813438408860564E+04,  5.151364912875123E+04,  1.810501146725476E+04,  6.368985850068986E+00,  2.078686171130553E+00,  1.488430251901624E+00,
2462240.492361111, A.D. 2029-Apr-13 23:49:00.0000,  2.851643620434403E+04,  5.163821148440059E+04,  1.819426141267506E+04,  6.366085372255204E+00,  2.073403365580742E+00,  1.486571030157400E+00,
2462240.493055556, A.D. 2029-Apr-13 23:50:00.0000,  2.889831442117691E+04,  5.176245884524689E+04,  1.828340036113082E+04,  6.363189291878742E+00,  2.068186189819395E+00,  1.484730321271830E+00,
2462240.493750000, A.D. 2029-Apr-13 23:51:00.0000,  2.928001901578903E+04,  5.188639512127632E+04,  1.837242941766615E+04,  6.360298034863863E+00,  2.063033717071048E+00,  1.482907934433208E+00,
2462240.494444444, A.D. 2029-Apr-13 23:52:00.0000,  2.966155028995872E+04,  5.201002416707337E+04,  1.846134967589391E+04,  6.357412009369547E+00,  2.057945031304791E+00,  1.481103679184934E+00,
2462240.495138889, A.D. 2029-Apr-13 23:53:00.0000,  3.004290857008100E+04,  5.213334978171287E+04,  1.855016221804659E+04,  6.354531606343709E+00,  2.052919227308659E+00,  1.479317365525953E+00,
2462240.495833333, A.D. 2029-Apr-13 23:54:00.0000,  3.042409420335293E+04,  5.225637571314973E+04,  1.863886811485556E+04,  6.351657200072381E+00,  2.047955410765441E+00,  1.477548804011152E+00,
2462240.496527778, A.D. 2029-Apr-13 23:55:00.0000,  3.080510756117105E+04,  5.237910565311318E+04,  1.872746842579952E+04,  6.348789148698597E+00,  2.043052698282807E+00,  1.475797805834348E+00,
2462240.497222222, A.D. 2029-Apr-13 23:56:00.0000,  3.118594903510809E+04,  5.250154324161755E+04,  1.881596419905721E+04,  6.345927794744556E+00,  2.038210217442410E+00,  1.474064182917496E+00,
2462240.497916667, A.D. 2029-Apr-13 23:57:00.0000,  3.156661903700233E+04,  5.262369206665363E+04,  1.890435647150716E+04,  6.343073465612299E+00,  2.033427106820824E+00,  1.472347747988763E+00,
2462240.498611111, A.D. 2029-Apr-13 23:58:00.0000,  3.194711799773574E+04,  5.274555566487152E+04,  1.899264626884183E+04,  6.340226474072757E+00,  2.028702516002197E+00,  1.470648314656851E+00,
2462240.499305556, A.D. 2029-Apr-13 23:59:00.0000,  3.232744636660814E+04,  5.286713752222351E+04,  1.908083460558929E+04,  6.337387118742091E+00,  2.024035605580179E+00,  1.468965697480434E+00,
2462240.500000000, A.D. 2029-Apr-14 00:00:00.0000,  3.270760461038351E+04,  5.298844107461483E+04,  1.916892248517215E+04,  6.334555684545233E+00,  2.019425547150009E+00,  1.467299712033096E+00,
2462240.500694444, A.D. 2029-Apr-14 00:01:00.0000,  3.308759321257472E+04,  5.310946970859970E+04,  1.925691089999562E+04,  6.331732443166739E+00,  2.014871523290771E+00,  1.465650174963832E+00,
2462240.501388889, A.D. 2029-Apr-14 00:02:00.0000,  3.346741267260909E+04,  5.323022676200955E+04,  1.934480083149182E+04,  6.328917653489542E+00,  2.010372727539329E+00,  1.464016904053383E+00,
2462240.502083333, A.D. 2029-Apr-14 00:03:00.0000,  3.384706350490451E+04,  5.335071552458331E+04,  1.943259325018758E+04,  6.326111562021408E+00,  2.005928364355642E+00,  1.462399718266557E+00,
2462240.502777778, A.D. 2029-Apr-14 00:04:00.0000,  3.422654623866081E+04,  5.347093923872551E+04,  1.952028911578590E+04,  6.323314403309451E+00,  2.001537649080711E+00,  1.460798437800798E+00,
2462240.503472222, A.D. 2029-Apr-14 00:05:00.0000,  3.460586141642928E+04,  5.359090109999188E+04,  1.960788937725582E+04,  6.320526400343072E+00,  1.997199807887356E+00,  1.459212884131098E+00,
2462240.504166667, A.D. 2029-Apr-14 00:06:00.0000,  3.498500959402323E+04,  5.371060425792648E+04,  1.969539497287148E+04,  6.317747764945308E+00,  1.992914077724246E+00,  1.457642880051394E+00,
2462240.504861111, A.D. 2029-Apr-14 00:07:00.0000,  3.536399133956432E+04,  5.383005181653569E+04,  1.978280683033150E+04,  6.314978698152970E+00,  1.988679706253953E+00,  1.456088249712748E+00,
2462240.505555556, A.D. 2029-Apr-14 00:08:00.0000,  3.574280723297596E+04,  5.394924683505401E+04,  1.987012586682071E+04,  6.312219390585852E+00,  1.984495951785265E+00,  1.454548818658309E+00,
2462240.506250000, A.D. 2029-Apr-14 00:09:00.0000,  3.612145786523819E+04,  5.406819232850840E+04,  1.995735298909446E+04,  6.309470022804957E+00,  1.980362083200244E+00,  1.453024413855358E+00,
2462240.506944444, A.D. 2029-Apr-14 00:10:00.0000,  3.649994383788109E+04,  5.418689126838547E+04,  2.004448909357506E+04,  6.306730765660406E+00,  1.976277379876493E+00,  1.451514863724457E+00,
2462240.507638889, A.D. 2029-Apr-14 00:11:00.0000,  3.687826576253772E+04,  5.430534658324117E+04,  2.013153506642849E+04,  6.304001780628838E+00,  1.972241131604939E+00,  1.450019998165912E+00,
2462240.508333333, A.D. 2029-Apr-14 00:12:00.0000,  3.725642426002026E+04,  5.442356115931043E+04,  2.021849178367776E+04,  6.301283220140837E+00,  1.968252638503561E+00,  1.448539648583675E+00,
2462240.509027778, A.D. 2029-Apr-14 00:13:00.0000,  3.763441996026039E+04,  5.454153784119590E+04,  2.030536011123717E+04,  6.298575227898516E+00,  1.964311210927403E+00,  1.447073647906794E+00,
2462240.509722222, A.D. 2029-Apr-14 00:14:00.0000,  3.801225350138545E+04,  5.465927943237939E+04,  2.039214090508043E+04,  6.295877939183427E+00,  1.960416169375180E+00,  1.445621830608540E+00,
2462240.510416667, A.D. 2029-Apr-14 00:15:00.0000,  3.838992552953959E+04,  5.477678869588792E+04,  2.047883501129703E+04,  6.293191481155160E+00,  1.956566844392781E+00,  1.444184032723372E+00,
2462240.511111111, A.D. 2029-Apr-14 00:16:00.0000,  3.876743669816852E+04,  5.489406835489302E+04,  2.056544326614499E+04,  6.290515973140737E+00,  1.952762576474027E+00,  1.442760091861770E+00,
2462240.511805556, A.D. 2029-Apr-14 00:17:00.0000,  3.914478766754270E+04,  5.501112109325996E+04,  2.065196649623102E+04,  6.287851526915141E+00,  1.949002715958914E+00,  1.441349847223138E+00,
2462240.512500000, A.D. 2029-Apr-14 00:18:00.0000,  3.952197910466790E+04,  5.512794955618962E+04,  2.073840551854891E+04,  6.285198246973126E+00,  1.945286622929576E+00,  1.439953139606805E+00,
2462240.513194445, A.D. 2029-Apr-14 00:19:00.0000,  3.989901168245077E+04,  5.524455635079267E+04,  2.082476114056760E+04,  6.282556230792570E+00,  1.941613667104290E+00,  1.438569811421280E+00,
2462240.513888889, A.D. 2029-Apr-14 00:20:00.0000,  4.027588607940078E+04,  5.536094404661850E+04,  2.091103416038358E+04,  6.279925569089544E+00,  1.937983227729736E+00,  1.437199706691811E+00,
2462240.514583333, A.D. 2029-Apr-14 00:21:00.0000,  4.065260297948122E+04,  5.547711517626625E+04,  2.099722536674417E+04,  6.277306346065460E+00,  1.934394693471637E+00,  1.435842671066408E+00,
2462240.515277778, A.D. 2029-Apr-14 00:22:00.0000,  4.102916307127476E+04,  5.559307223593543E+04,  2.108333553923113E+04,  6.274698639646275E+00,  1.930847462304213E+00,  1.434498551820311E+00,
2462240.515972222, A.D. 2029-Apr-14 00:23:00.0000,  4.140556704798341E+04,  5.570881768599094E+04,  2.116936544827153E+04,  6.272102521714197E+00,  1.927340941398291E+00,  1.433167197859078E+00,
2462240.516666667, A.D. 2029-Apr-14 00:24:00.0000,  4.178181560692191E+04,  5.582435395146704E+04,  2.125531585528868E+04,  6.269518058331954E+00,  1.923874547008669E+00,  1.431848459720378E+00,
2462240.517361111, A.D. 2029-Apr-14 00:25:00.0000,  4.215790944921970E+04,  5.593968342269823E+04,  2.134118751278999E+04,  6.266945309959866E+00,  1.920447704360582E+00,  1.430542189574447E+00,
2462240.518055555, A.D. 2029-Apr-14 00:26:00.0000,  4.253384927946329E+04,  5.605480845575262E+04,  2.142698116446740E+04,  6.264384331666003E+00,  1.917059847535623E+00,  1.429248241223458E+00,
